"SEARCHQUERY","CRAWLTIME","RANK","ID"
"Kepi",02-JUL-12,306,"2794800715"
"Kepi",02-JUL-12,307,"2794797295"
"Kepi",02-JUL-12,308,"2794794157"
"Kepi",02-JUL-12,309,"2795639806"
"Kepi",02-JUL-12,310,"2794801479"
"Kepi",02-JUL-12,311,"2794797553"
"Kepi",02-JUL-12,312,"2794794417"
"Kepi",02-JUL-12,313,"2795640120"
"Kepi",02-JUL-12,314,"2795647734"
"Kepi",02-JUL-12,315,"2730239229"
"Kepi",02-JUL-12,316,"2794801743"
"Kepi",02-JUL-12,317,"2795639494"
"Kepi",02-JUL-12,318,"2795639262"
"Kepi",02-JUL-12,319,"2794802163"
"Kerchief",02-JUL-12,44,"518340000"
"Kerchief",02-JUL-12,62,"4372874301"
"Kerchief",02-JUL-12,72,"518367725"
"Kerchief",02-JUL-12,91,"4373629394"
"Kufi",02-JUL-12,705,"5971919013"
"Kufi",02-JUL-12,801,"5971918789"
"Kimono",02-JUL-12,263,"6043710577"
"Kimono",02-JUL-12,404,"219567965"
"Turban",02-JUL-12,378,"1581476378"
"Turban",02-JUL-12,383,"1580582673"
"Turban",02-JUL-12,393,"1581475250"
"Turban",02-JUL-12,396,"4984746517"
"Turban",02-JUL-12,406,"453608091"
"Turban",02-JUL-12,475,"1580586085"
"Umbrella",02-JUL-12,232,"3898536035"
"Umbrella",02-JUL-12,257,"2561529276"
"Turban",02-JUL-12,939,"3351058348"
"Turban",02-JUL-12,940,"3350233083"
"Turban",02-JUL-12,953,"461144674"
"Vest",03-JUL-12,103,"4345593725"
"Little black dress",03-JUL-12,557,"348539736"
"Little black dress",03-JUL-12,564,"4925335489"
"Little black dress",03-JUL-12,602,"4925929958"
"Little black dress",03-JUL-12,623,"4595938553"
"Little black dress",03-JUL-12,705,"4810020322"
"Umbrella",02-JUL-12,376,"2609631050"
"Umbrella",02-JUL-12,381,"411306"
"Maillot",03-JUL-12,732,"3419895662"
"Maillot",03-JUL-12,757,"2709971356"
"Maillot",03-JUL-12,804,"3419895662"
"Umbrella",02-JUL-12,520,"5224496734"
"Umbrella",02-JUL-12,529,"3886972174"
"Messenger bag",03-JUL-12,418,"3839213701"
"Messenger bag",03-JUL-12,419,"3839212693"
"Messenger bag",03-JUL-12,501,"3839212693"
"Messenger bag",03-JUL-12,506,"2719466123"
"Ushanka",03-JUL-12,78,"6523341371"
"Ushanka",03-JUL-12,79,"6523341391"
"Ushanka",03-JUL-12,183,"5197092438"
"Ushanka",03-JUL-12,217,"3250394486"
"Lungi",03-JUL-12,309,"47718393"
"Lungi",03-JUL-12,310,"47718365"
"Lungi",03-JUL-12,311,"47718378"
"Lungi",03-JUL-12,312,"47718420"
"Lungi",03-JUL-12,313,"47718869"
"Lungi",03-JUL-12,314,"47718385"
"Lungi",03-JUL-12,315,"47718404"
"Lungi",03-JUL-12,316,"47718281"
"Lungi",03-JUL-12,317,"47718270"
"Lungi",03-JUL-12,318,"47718313"
"Lungi",03-JUL-12,319,"47718289"
"Lungi",03-JUL-12,320,"47718370"
"Little black dress",03-JUL-12,140,"3620437346"
"Little black dress",03-JUL-12,213,"4953422122"
"Little black dress",03-JUL-12,214,"3620386386"
"Little black dress",03-JUL-12,233,"5028975372"
"Little black dress",03-JUL-12,234,"5028973514"
"Little black dress",03-JUL-12,235,"4566771688"
"Little black dress",03-JUL-12,238,"4566141159"
"Little black dress",03-JUL-12,240,"4730489129"
"Little black dress",03-JUL-12,765,"5028972698"
"Little black dress",03-JUL-12,780,"4595944221"
"Little black dress",03-JUL-12,781,"4595943595"
"Little black dress",03-JUL-12,782,"4596560270"
"Little black dress",03-JUL-12,783,"4596560060"
"Little black dress",03-JUL-12,822,"7175393999"
"Tunicle",02-JUL-12,7,"4323035776"
"Turban",02-JUL-12,74,"3157904028"
"Umbrella",02-JUL-12,713,"5013458497"
"Ushanka",03-JUL-12,371,"3357470395"
"Ushanka",03-JUL-12,398,"5298279994"
"Ushanka",03-JUL-12,413,"3401427103"
"Ushanka",03-JUL-12,873,"5355413711"
"Vest",03-JUL-12,275,"7102337691"
"Vest",03-JUL-12,282,"7468127426"
"Vest",03-JUL-12,312,"2417827083"
"Vest",03-JUL-12,334,"2659275899"
"Little black dress",03-JUL-12,248,"5028357353"
"Little black dress",03-JUL-12,250,"5028972056"
"Little black dress",03-JUL-12,251,"4952829301"
"Little black dress",03-JUL-12,252,"5028355023"
"Vest",03-JUL-12,583,"4540115283"
"Vest",03-JUL-12,632,"3238381944"
"Little black dress",03-JUL-12,862,"4566771994"
"Little black dress",03-JUL-12,253,"1137641483"
"Little black dress",03-JUL-12,254,"5028356437"
"Little black dress",03-JUL-12,255,"4566771194"
"Little black dress",03-JUL-12,258,"4566139965"
"Little black dress",03-JUL-12,259,"5103669151"
"Little black dress",03-JUL-12,260,"5103668679"
"Little black dress",03-JUL-12,261,"3842580413"
"Little black dress",03-JUL-12,262,"3842579065"
"Little black dress",03-JUL-12,263,"3842580755"
"Little black dress",03-JUL-12,265,"4566140551"
"Little black dress",03-JUL-12,266,"4953422312"
"Little black dress",03-JUL-12,267,"4566140713"
"Little black dress",03-JUL-12,270,"4566773022"
"Little black dress",03-JUL-12,271,"5104261144"
"Little black dress",03-JUL-12,276,"3856762540"
"Little black dress",03-JUL-12,278,"3822338548"
"Little black dress",03-JUL-12,279,"3855973469"
"Little black dress",03-JUL-12,280,"3856763176"
"Little black dress",03-JUL-12,282,"5104262174"
"Little black dress",03-JUL-12,283,"5104262676"
"Little black dress",03-JUL-12,285,"5103669441"
"Little black dress",03-JUL-12,288,"3821532303"
"Little black dress",03-JUL-12,293,"4566137791"
"Little black dress",03-JUL-12,296,"3857434853"
"Little black dress",03-JUL-12,297,"5104332976"
"Little black dress",03-JUL-12,299,"3641093539"
"Little black dress",03-JUL-12,300,"5028355701"
"Little black dress",03-JUL-12,312,"4566771324"
"Little black dress",03-JUL-12,356,"6146548182"
"Umbrella",02-JUL-12,777,"4555730189"
"Turban",02-JUL-12,196,"3294991949"
"Turban",02-JUL-12,208,"328038012"
"Turban",02-JUL-12,258,"2316898269"
"Umbrella",02-JUL-12,76,"2616074529"
"Umbrella",02-JUL-12,146,"782107041"
"Umbrella",02-JUL-12,840,"5961078650"
"Umbrella",02-JUL-12,867,"6829797532"
"Umbrella",02-JUL-12,879,"529649194"
"Umbrella",03-JUL-12,947,"4542635885"
"Umbrella",03-JUL-12,957,"19406680"
"Ushanka",03-JUL-12,509,"4094075798"
"Ushanka",03-JUL-12,562,"6687469409"
"Ushanka",03-JUL-12,607,"5985733401"
"Turban",02-JUL-12,729,"4903054842"
"Turban",02-JUL-12,828,"3765447028"
"Turban",02-JUL-12,833,"5183633046"
"Lungi",03-JUL-12,8,"2508141336"
"Lungi",03-JUL-12,79,"46655819"
"Lungi",03-JUL-12,81,"46655775"
"Lungi",03-JUL-12,194,"6162628417"
"Little black dress",03-JUL-12,411,"4925929512"
"Little black dress",03-JUL-12,421,"4925929580"
"Little black dress",03-JUL-12,423,"5023555623"
"Little black dress",03-JUL-12,438,"3987088781"
"Little black dress",03-JUL-12,439,"3987089329"
"Little black dress",03-JUL-12,442,"3987090459"
"Little black dress",03-JUL-12,444,"4566768418"
"Little black dress",03-JUL-12,446,"4925334945"
"Little black dress",03-JUL-12,447,"4925929288"
"Little black dress",03-JUL-12,483,"4049841687"
"Little black dress",03-JUL-12,510,"5104262844"
"Messenger bag",03-JUL-12,215,"4309985686"
"Messenger bag",03-JUL-12,221,"3696996985"
"Mitre",03-JUL-12,15,"5889049814"
"Mitre",03-JUL-12,16,"5888500729"
"Mitre",03-JUL-12,17,"5888502467"
"Mitre",03-JUL-12,18,"5888485813"
"Mitre",03-JUL-12,19,"5888487677"
"Mitre",03-JUL-12,20,"5888486781"
"Money clip",04-JUL-12,514,"6273396751"
"Money clip",04-JUL-12,515,"6273397475"
"Money clip",04-JUL-12,516,"6273921674"
"Money clip",04-JUL-12,517,"6273396943"
"Wetsuit",04-JUL-12,415,"3082289683"
"Wetsuit",04-JUL-12,472,"3083111065"
"Wetsuit",04-JUL-12,505,"2599948250"
"Mitre",03-JUL-12,76,"6233432830"
"Mitre",03-JUL-12,103,"6762915583"
"Mitre",03-JUL-12,104,"6082115369"
"Mitre",03-JUL-12,105,"6082119847"
"Mitre",03-JUL-12,106,"4294239935"
"Mitre",03-JUL-12,110,"4706386215"
"Mitre",03-JUL-12,114,"6762909837"
"Mitre",03-JUL-12,116,"280287442"
"Mitre",03-JUL-12,117,"6762918963"
"Mitre",03-JUL-12,212,"6555850683"
"Mitre",03-JUL-12,968,"1309368222"
"Money belt",04-JUL-12,22,"3135433564"
"Money belt",04-JUL-12,669,"3656373224"
"Money belt",04-JUL-12,767,"2858609715"
"Money belt",04-JUL-12,776,"3216224511"
"Money belt",04-JUL-12,793,"407809415"
"Money belt",04-JUL-12,802,"4637294887"
"Mackintosh",03-JUL-12,890,"6766053015"
"Mackintosh",03-JUL-12,954,"6766170293"
"Wallet",03-JUL-12,784,"3882793857"
"Morning coat",04-JUL-12,295,"3122907439"
"Morning coat",04-JUL-12,305,"5035932399"
"Morning coat",04-JUL-12,306,"5036514096"
"Morning coat",04-JUL-12,310,"5036546530"
"Morning coat",04-JUL-12,312,"5035913625"
"Morning coat",04-JUL-12,344,"5636075840"
"Mackintosh",03-JUL-12,140,"3838792015"
"Mackintosh",03-JUL-12,142,"3838792113"
"Mackintosh",03-JUL-12,143,"3838792257"
"Mackintosh",03-JUL-12,146,"3839582136"
"Mackintosh",03-JUL-12,151,"3802871315"
"Mackintosh",03-JUL-12,202,"3811535708"
"Mackintosh",03-JUL-12,203,"3811535566"
"Mackintosh",03-JUL-12,225,"3802874247"
"Wallet",03-JUL-12,869,"3397965383"
"Wallet",03-JUL-12,870,"3398775276"
"Wallet",03-JUL-12,871,"3397964843"
"Wallet",03-JUL-12,872,"3398775402"
"Wallet",03-JUL-12,919,"2075067046"
"Wallet",03-JUL-12,957,"2075006554"
"Wetsuit",04-JUL-12,612,"5998907313"
"Wetsuit",04-JUL-12,627,"6004907051"
"Mitre",03-JUL-12,314,"2321908485"
"Monkey jacket",04-JUL-12,106,"2643026311"
"Monkey jacket",04-JUL-12,121,"2643828952"
"Monkey jacket",04-JUL-12,122,"2643005117"
"Monkey jacket",04-JUL-12,123,"2643821684"
"Monkey jacket",04-JUL-12,124,"2642989841"
"Monkey jacket",04-JUL-12,125,"2643014991"
"Monkey jacket",04-JUL-12,126,"2643013735"
"Monkey jacket",04-JUL-12,127,"2643837932"
"Monkey jacket",04-JUL-12,128,"2643831404"
"Monkey jacket",04-JUL-12,129,"2643023421"
"Monkey jacket",04-JUL-12,130,"2642993079"
"Monkey jacket",04-JUL-12,131,"2643839058"
"Monkey jacket",04-JUL-12,132,"2642991185"
"Monkey jacket",04-JUL-12,133,"2643829914"
"Monkey jacket",04-JUL-12,134,"2643827036"
"Monkey jacket",04-JUL-12,135,"2643827974"
"Monkey jacket",04-JUL-12,136,"2643809010"
"Monkey jacket",04-JUL-12,137,"2642982893"
"Monkey jacket",04-JUL-12,138,"2642975607"
"Monkey jacket",04-JUL-12,139,"2642974023"
"Monkey jacket",04-JUL-12,140,"2642983967"
"Monkey jacket",04-JUL-12,141,"2642976827"
"Monkey jacket",04-JUL-12,142,"2643815672"
"Monkey jacket",04-JUL-12,143,"2642985589"
"Monkey jacket",04-JUL-12,144,"2642979779"
"Monkey jacket",04-JUL-12,145,"2643810420"
"Monkey jacket",04-JUL-12,146,"2643805612"
"Monkey jacket",04-JUL-12,147,"2642977697"
"Monkey jacket",04-JUL-12,148,"2643818186"
"Monkey jacket",04-JUL-12,149,"2642991565"
"Monkey jacket",04-JUL-12,153,"2642986545"
"Monkey jacket",04-JUL-12,165,"2643793496"
"Morning dress",04-JUL-12,605,"3499248170"
"Money belt",04-JUL-12,116,"119529327"
"Money belt",04-JUL-12,117,"2160896214"
"Money belt",04-JUL-12,118,"3947380176"
"Money belt",04-JUL-12,120,"1411488766"
"Money clip",04-JUL-12,2,"4083875127"
"Money clip",04-JUL-12,3,"4126246590"
"Money clip",04-JUL-12,5,"4146327498"
"Money clip",04-JUL-12,6,"4076746522"
"Money clip",04-JUL-12,12,"4110546664"
"Money clip",04-JUL-12,13,"4093305943"
"Money clip",04-JUL-12,14,"3114097439"
"Money clip",04-JUL-12,18,"4084707156"
"Mackintosh",03-JUL-12,311,"304516308"
"Maillot",03-JUL-12,141,"4209695468"
"Maillot",03-JUL-12,245,"5754537951"
"Maillot",03-JUL-12,876,"5754534777"
"Morning dress",04-JUL-12,29,"2138019295"
"Morning dress",04-JUL-12,92,"3992083276"
"Morning dress",04-JUL-12,138,"3320926707"
"Morning dress",04-JUL-12,160,"5288675085"
"Mackintosh",03-JUL-12,402,"1044597400"
"Mackintosh",03-JUL-12,495,"5934420853"
"Messenger bag",03-JUL-12,4,"4338652476"
"Maillot",03-JUL-12,910,"180018273"
"Monkey jacket",04-JUL-12,171,"2642992393"
"Monkey jacket",04-JUL-12,173,"2642997901"
"Monkey jacket",04-JUL-12,175,"2643802986"
"Monkey jacket",04-JUL-12,176,"2642978181"
"Monkey jacket",04-JUL-12,177,"2642994765"
"Monkey jacket",04-JUL-12,178,"2643824686"
"Monkey jacket",04-JUL-12,179,"2643792568"
"Messenger bag",03-JUL-12,645,"2471980532"
"Messenger bag",03-JUL-12,646,"3418091605"
"Mitre",03-JUL-12,505,"876109506"
"Mitre",03-JUL-12,607,"4616062909"
"Mitre",03-JUL-12,608,"4616666140"
"Mitre",03-JUL-12,610,"4616054527"
"Mitre",03-JUL-12,611,"4616659254"
"Mitre",03-JUL-12,613,"4616060835"
"Mitre",03-JUL-12,615,"2450194490"
"Mitre",03-JUL-12,616,"7241586850"
"Mitre",03-JUL-12,620,"7241589002"
"Monkey jacket",04-JUL-12,183,"2642988811"
"Monkey jacket",04-JUL-12,184,"2643843930"
"Monkey jacket",04-JUL-12,185,"2643833402"
"Monkey jacket",04-JUL-12,186,"2643020087"
"Monkey jacket",04-JUL-12,187,"2643806422"
"Monkey jacket",04-JUL-12,194,"2597113589"
"Monkey jacket",04-JUL-12,207,"5545353052"
"Monkey jacket",04-JUL-12,208,"5545353368"
"Monkey jacket",04-JUL-12,209,"5544774115"
"Money belt",04-JUL-12,301,"3341376131"
"Money belt",04-JUL-12,310,"5223431671"
"Money belt",04-JUL-12,313,"5857354935"
"Money belt",04-JUL-12,319,"2971831776"
"Money clip",04-JUL-12,179,"230388948"
"Money clip",04-JUL-12,193,"4734543735"
"Money clip",04-JUL-12,202,"5953287550"
"Money clip",04-JUL-12,213,"114938213"
"Money clip",04-JUL-12,302,"6992871908"
"Money clip",04-JUL-12,304,"426221761"
"Money clip",04-JUL-12,311,"5772750017"
"Maillot",03-JUL-12,306,"3823404093"
"Maillot",03-JUL-12,307,"3823404465"
"Maillot",03-JUL-12,308,"3823404303"
"Maillot",03-JUL-12,309,"3823404709"
"Maillot",03-JUL-12,310,"3824206756"
"Maillot",03-JUL-12,323,"421924767"
"Maillot",03-JUL-12,330,"3871585744"
"Maillot",03-JUL-12,397,"3871585978"
"Messenger bag",03-JUL-12,26,"2819939396"
"Morning coat",04-JUL-12,113,"3632686566"
"Morning coat",04-JUL-12,211,"3956309436"
"Morning coat",04-JUL-12,212,"3955526805"
"Mackintosh",03-JUL-12,594,"7140923057"
"Mackintosh",03-JUL-12,599,"3164062635"
"Messenger bag",03-JUL-12,36,"2819094851"
"Messenger bag",03-JUL-12,39,"2523854288"
"Messenger bag",03-JUL-12,67,"2411913747"
"Messenger bag",03-JUL-12,72,"2412738776"
"Mandarin collar",03-JUL-12,103,"6951817452"
"Mandarin collar",03-JUL-12,104,"7237341744"
"Mandarin collar",03-JUL-12,105,"7097887977"
"Mandarin collar",03-JUL-12,106,"7097878487"
"Mandarin collar",03-JUL-12,107,"7100474767"
"Mandarin collar",03-JUL-12,108,"7100493647"
"Mandarin collar",03-JUL-12,109,"7097885977"
"Mandarin collar",03-JUL-12,110,"7237343782"
"Mandarin collar",03-JUL-12,111,"6951815266"
"Mandarin collar",03-JUL-12,112,"7097889327"
"Mandarin collar",03-JUL-12,113,"7223062254"
"Mandarin collar",03-JUL-12,114,"7100106871"
"Mandarin collar",03-JUL-12,115,"7097885063"
"Mandarin collar",03-JUL-12,116,"7223066248"
"Mandarin collar",03-JUL-12,117,"7223077022"
"Mandarin collar",03-JUL-12,118,"7223080474"
"Mandarin collar",03-JUL-12,119,"7100098557"
"Mandarin collar",03-JUL-12,120,"6951821738"
"Mandarin collar",03-JUL-12,121,"7223078704"
"Mandarin collar",03-JUL-12,122,"6951807874"
"Mandarin collar",03-JUL-12,123,"7223064232"
"Mandarin collar",03-JUL-12,124,"6939158236"
"Mandarin collar",03-JUL-12,125,"6939168454"
"Mandarin collar",03-JUL-12,126,"7237376598"
"Mandarin collar",03-JUL-12,127,"7085241767"
"Mandarin collar",03-JUL-12,201,"7085239819"
"Mandarin collar",03-JUL-12,202,"6939159438"
"Mandarin collar",03-JUL-12,203,"6973631670"
"Mandarin collar",03-JUL-12,204,"7353034984"
"Mandarin collar",03-JUL-12,205,"7085237305"
"Mandarin collar",03-JUL-12,206,"7353034056"
"Mitre",03-JUL-12,5,"2682495331"
"Mitre",03-JUL-12,11,"5889070396"
"Mitre",03-JUL-12,12,"5888498975"
"Mitre",03-JUL-12,13,"5888504099"
"Mitre",03-JUL-12,14,"5889057454"
"Mitre",03-JUL-12,802,"5549585025"
"Mitre",03-JUL-12,820,"3477375800"
"Mitre",03-JUL-12,824,"1445882166"
"Mitre",03-JUL-12,829,"1445901094"
"Money clip",04-JUL-12,405,"484688984"
"Money clip",04-JUL-12,408,"6273397129"
"Money clip",04-JUL-12,409,"6273921646"
"Maillot",03-JUL-12,508,"194372046"
"Maillot",03-JUL-12,520,"2709157793"
"Maillot",03-JUL-12,539,"3621754949"
"Maillot",03-JUL-12,540,"3622573052"
"Maillot",03-JUL-12,544,"3622573634"
"Maillot",03-JUL-12,545,"3621754111"
"Maillot",03-JUL-12,546,"3621755495"
"Maillot",03-JUL-12,547,"3622572790"
"Morning coat",04-JUL-12,18,"3990685488"
"Morning coat",04-JUL-12,25,"5324496510"
"Mackintosh",03-JUL-12,43,"336675071"
"Mackintosh",03-JUL-12,104,"3802871165"
"Mackintosh",03-JUL-12,105,"3838792219"
"Mackintosh",03-JUL-12,766,"5934983788"
"Mackintosh",03-JUL-12,767,"5934421005"
"Mackintosh",03-JUL-12,800,"5934421051"
"Mackintosh",03-JUL-12,826,"331845392"
"Wetsuit",04-JUL-12,176,"198860438"
"Wetsuit",04-JUL-12,194,"5769973451"
"Wetsuit",04-JUL-12,230,"2568197508"
"Wetsuit",04-JUL-12,235,"4324580698"
"Wetsuit",04-JUL-12,248,"121874907"
"War bonnet",03-JUL-12,418,"5703135289"
"War bonnet",03-JUL-12,419,"5703700348"
"War bonnet",03-JUL-12,491,"5703121317"
"War bonnet",03-JUL-12,492,"5703650658"
"Watch",03-JUL-12,191,"3704421131"
"Wimple",04-JUL-12,853,"3984019999"
"Wimple",04-JUL-12,862,"523601030"
"Morning dress",04-JUL-12,414,"6967922693"
"Wimple",04-JUL-12,136,"4360982849"
"Wimple",04-JUL-12,137,"4293690928"
"Wimple",04-JUL-12,908,"2115973091"
"Necktie",05-JUL-12,801,"6431824709"
"Necktie",05-JUL-12,833,"121075983"
"Necktie",05-JUL-12,906,"4196534436"
"Necktie",05-JUL-12,976,"5452682753"
"Morning dress",04-JUL-12,962,"6912319432"
"Victorian fashion",03-JUL-12,919,"4628894869"
"Vest",03-JUL-12,775,"2224609398"
"Vest",03-JUL-12,835,"5119873322"
"Vest",03-JUL-12,895,"4588792813"
"Vest",03-JUL-12,932,"5119270053"
"Vest",03-JUL-12,935,"5276400038"
"Vest",03-JUL-12,945,"5119874238"
"Wallet",03-JUL-12,12,"299432601"
"Wallet",03-JUL-12,59,"504609176"
"Wallet",03-JUL-12,116,"4156784777"
"Wallet",03-JUL-12,117,"4156789789"
"Wallet",03-JUL-12,118,"4157547404"
"Wallet",03-JUL-12,145,"3682019196"
"Nosegay",05-JUL-12,644,"2873680746"
"Nosegay",05-JUL-12,710,"4758168832"
"Welsh hat",04-JUL-12,706,"4718167930"
"Welsh hat",04-JUL-12,709,"4718174102"
"War bonnet",03-JUL-12,605,"2952701621"
"Watch",04-JUL-12,411,"5263225560"
"Watch",04-JUL-12,420,"5263227260"
"Watch",04-JUL-12,450,"5789034499"
"Watch",04-JUL-12,504,"1276535427"
"Watch",04-JUL-12,536,"4725796801"
"Watch",04-JUL-12,542,"3381380090"
"Necktie",05-JUL-12,991,"2916298924"
"Necktie",05-JUL-12,992,"5032763150"
"Wimple",04-JUL-12,392,"4293689438"
"Wimple",04-JUL-12,397,"4292944941"
"Wimple",04-JUL-12,402,"2892680246"
"Wrapper (clothing)",04-JUL-12,2,"5705538135"
"Wrapper (clothing)",04-JUL-12,14,"6157859498"
"Wrapper (clothing)",04-JUL-12,15,"6157299277"
"Wrapper (clothing)",04-JUL-12,82,"4345538982"
"Wrapper (clothing)",04-JUL-12,101,"6157840530"
"Wrapper (clothing)",04-JUL-12,102,"6157844496"
"Wrapper (clothing)",04-JUL-12,103,"6157303181"
"Wrapper (clothing)",04-JUL-12,104,"6157300389"
"Wrapper (clothing)",04-JUL-12,105,"6157845416"
"Wrapper (clothing)",04-JUL-12,106,"6157841772"
"Wrapper (clothing)",04-JUL-12,107,"6157297925"
"Wrapper (clothing)",04-JUL-12,108,"6157848040"
"Wrapper (clothing)",04-JUL-12,109,"6157305803"
"Wrapper (clothing)",04-JUL-12,110,"6157294829"
"Wrapper (clothing)",04-JUL-12,111,"6157293455"
"Wrapper (clothing)",04-JUL-12,112,"6157837374"
"Wrapper (clothing)",04-JUL-12,113,"6157836054"
"Wrapper (clothing)",04-JUL-12,114,"6157855906"
"Wrapper (clothing)",04-JUL-12,115,"6157313339"
"Wrapper (clothing)",04-JUL-12,116,"6157315587"
"Wrapper (clothing)",04-JUL-12,117,"6157314785"
"Wrapper (clothing)",04-JUL-12,118,"6157839726"
"Wrapper (clothing)",04-JUL-12,119,"6157295631"
"Vestment",03-JUL-12,931,"4317430216"
"Motoring hood",04-JUL-12,102,"5624784253"
"Motoring hood",04-JUL-12,137,"6954339178"
"Motoring hood",05-JUL-12,188,"6160706153"
"Vestment",03-JUL-12,79,"4992303581"
"Vestment",03-JUL-12,151,"5826499351"
"Vestment",03-JUL-12,162,"4992910464"
"Vestment",03-JUL-12,164,"4992908616"
"Vestment",03-JUL-12,167,"4992301733"
"Vestment",03-JUL-12,173,"4992303117"
"Vestment",03-JUL-12,175,"4992302641"
"Wallet",03-JUL-12,241,"5795833800"
"Wallet",03-JUL-12,348,"5363580731"
"Victorian fashion",03-JUL-12,499,"2466640155"
"Victorian fashion",03-JUL-12,506,"3549329433"
"Victorian fashion",03-JUL-12,507,"3550134820"
"Victorian fashion",03-JUL-12,532,"3550137088"
"Wallet",03-JUL-12,987,"2075066776"
"Wallet",03-JUL-12,988,"2313059504"
"Wallet",03-JUL-12,989,"2075066474"
"Wallet",03-JUL-12,990,"2074274999"
"Wallet",03-JUL-12,991,"2312251165"
"Welsh hat",04-JUL-12,881,"3818689679"
"War bonnet",03-JUL-12,2,"2600441525"
"War bonnet",03-JUL-12,3,"2600442821"
"War bonnet",03-JUL-12,27,"3623369317"
"War bonnet",03-JUL-12,782,"6247175554"
"War bonnet",03-JUL-12,818,"6184675613"
"War bonnet",03-JUL-12,820,"3434224171"
"War bonnet",03-JUL-12,830,"2384481350"
"War bonnet",03-JUL-12,831,"2383671167"
"War bonnet",03-JUL-12,835,"1229096839"
"Wimple",04-JUL-12,438,"4310937056"
"Welsh hat",04-JUL-12,12,"2185454850"
"Welsh hat",04-JUL-12,42,"488289580"
"Welsh hat",04-JUL-12,56,"1060508615"
"Wrapper (clothing)",04-JUL-12,120,"6157850000"
"Wrapper (clothing)",04-JUL-12,121,"6157307549"
"Wrapper (clothing)",04-JUL-12,122,"6157314041"
"Wrapper (clothing)",04-JUL-12,123,"6157852350"
"Wrapper (clothing)",04-JUL-12,124,"6157308323"
"Wrapper (clothing)",04-JUL-12,125,"6157303851"
"Wrapper (clothing)",04-JUL-12,126,"6157861000"
"Wrapper (clothing)",04-JUL-12,127,"6157316805"
"Wrapper (clothing)",04-JUL-12,128,"6157860448"
"Wrapper (clothing)",04-JUL-12,129,"6157309791"
"Wrapper (clothing)",04-JUL-12,130,"6157853878"
"Wrapper (clothing)",04-JUL-12,131,"6157311953"
"Morning dress",04-JUL-12,519,"3552779783"
"Wetsuit",04-JUL-12,758,"4057172146"
"Wetsuit",04-JUL-12,813,"4012183415"
"Wetsuit",04-JUL-12,814,"4012950970"
"Wetsuit",04-JUL-12,815,"4012183697"
"Wetsuit",04-JUL-12,851,"5771882652"
"Wetsuit",04-JUL-12,860,"4012183057"
"Wild silk",04-JUL-12,14,"4997194589"
"Wimple",04-JUL-12,467,"4361724916"
"Wimple",04-JUL-12,468,"4360983191"
"Wimple",04-JUL-12,482,"1982027968"
"Wrapper (clothing)",04-JUL-12,137,"4306302280"
"Wrapper (clothing)",04-JUL-12,173,"3685272681"
"Wrapper (clothing)",04-JUL-12,217,"2916962069"
"Wrapper (clothing)",04-JUL-12,218,"2917806430"
"Vestment",03-JUL-12,180,"5827052236"
"Morning dress",04-JUL-12,674,"2199124174"
"Victorian fashion",03-JUL-12,607,"4363239560"
"Morning dress",04-JUL-12,804,"7275992840"
"Morning dress",04-JUL-12,813,"1693253838"
"Vestment",03-JUL-12,236,"5827052892"
"Vestment",03-JUL-12,240,"4657494202"
"Vestment",03-JUL-12,317,"1278701895"
"Wallet",03-JUL-12,505,"2480431354"
"War bonnet",03-JUL-12,918,"5497519018"
"War bonnet",03-JUL-12,212,"3952545162"
"War bonnet",03-JUL-12,213,"3951767577"
"War bonnet",03-JUL-12,966,"5497517978"
"War bonnet",03-JUL-12,967,"5496923781"
"War bonnet",03-JUL-12,968,"5497520900"
"War bonnet",03-JUL-12,970,"5497515040"
"War bonnet",03-JUL-12,971,"5496924693"
"War bonnet",03-JUL-12,972,"5497521230"
"War bonnet",03-JUL-12,983,"5496920869"
"War bonnet",03-JUL-12,984,"5497513140"
"War bonnet",03-JUL-12,986,"5496917733"
"War bonnet",03-JUL-12,987,"5497514648"
"War bonnet",03-JUL-12,989,"5496918733"
"Watch",03-JUL-12,5,"2431638794"
"Watch",03-JUL-12,15,"5732013768"
"Watch",03-JUL-12,23,"3694491125"
"Watch",03-JUL-12,24,"4368469913"
"Watch",03-JUL-12,25,"3957038861"
"Watch",03-JUL-12,28,"3677416298"
"Watch",03-JUL-12,31,"4012739993"
"Watch",03-JUL-12,84,"1338580605"
"Watch",03-JUL-12,117,"253056960"
"Welsh hat",04-JUL-12,203,"5672821522"
"Welsh hat",04-JUL-12,215,"6522321921"
"Welsh hat",04-JUL-12,303,"3797828949"
"Welsh hat",04-JUL-12,313,"3798646330"
"Wild silk",04-JUL-12,104,"3508498373"
"Wild silk",04-JUL-12,158,"3640649763"
"Wild silk",04-JUL-12,159,"3640647113"
"Wild silk",04-JUL-12,161,"3640654627"
"Wild silk",04-JUL-12,165,"3641456428"
"Wild silk",04-JUL-12,166,"3641459192"
"Wild silk",04-JUL-12,167,"3641461810"
"Wild silk",04-JUL-12,170,"3641460488"
"Wimple",04-JUL-12,18,"416919311"
"Morning dress",04-JUL-12,380,"190116411"
"Wallet",03-JUL-12,566,"4390767597"
"Morning dress",04-JUL-12,208,"3621496615"
"Morning dress",04-JUL-12,333,"4932345520"
"Wetsuit",04-JUL-12,120,"3180367739"
"Victorian fashion",03-JUL-12,821,"4629492810"
