PHOTO_ID,PictureURL,Category,T1_Q1,T2_Q1,T3_Q1,T1_Q2,T1_Q2,T1_Q2,T1_Familiarity,T2_Familiarity,T3_Familiarity
7004930092,http://farm6.static.flickr.com/5114/7004930092_19e878488e.jpg,Boat neck,No,No,No,No,No,No,7,7,7
413479581,http://farm1.static.flickr.com/127/413479581_f450cb9167.jpg,Baldric,No,No,Yes,No,No,No,,2,2
134428138,http://farm1.static.flickr.com/45/134428138_58e7323f9f.jpg,Baldric,No,Yes,Yes,No,No,No,,2,2
137360639,http://farm1.static.flickr.com/47/137360639_532898e113.jpg,Baldric,No,Yes,Yes,No,No,No,,2,2
134428144,http://farm1.static.flickr.com/48/134428144_73529dd7a6.jpg,Baldric,No,Yes,Yes,No,No,No,,2,2
7062168197,http://farm6.static.flickr.com/5116/7062168197_8cfe6ce973.jpg,Boat neck,No,No,No,No,No,No,7,7,2
6912878370,http://farm6.static.flickr.com/5120/6912878370_dbd144594f.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7221614888,http://farm6.static.flickr.com/5120/7221614888_92a55a42c3.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7172762152,http://farm6.static.flickr.com/5151/7172762152_4940798e3a.jpg,Boat neck,No,No,No,No,No,No,7,7,2
6909247442,http://farm6.static.flickr.com/5200/6909247442_be673561fa.jpg,Boat neck,No,No,No,No,No,No,7,2,7
7055341693,http://farm6.static.flickr.com/5200/7055341693_17b97587cc.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6904927574,http://farm6.static.flickr.com/5234/6904927574_42af0913e3.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6904956808,http://farm6.static.flickr.com/5235/6904956808_b48244fb21.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6824537584,http://farm8.static.flickr.com/7064/6824537584_2872e033a9.jpg,Baldric,No,No,No,No,No,No,5,6,1
7007475965,http://farm8.static.flickr.com/7066/7007475965_666e3449c7.jpg,Baldric,No,No,No,No,No,No,5,6,1
6857660414,http://farm8.static.flickr.com/7075/6857660414_3cafe1737c.jpg,Baldric,No,No,No,No,No,No,5,6,1
6861360228,http://farm8.static.flickr.com/7242/6861360228_1eca5fdda8.jpg,Baldric,No,No,No,No,No,No,5,6,1
72332028,http://farm1.static.flickr.com/20/72332028_008257b1e8.jpg,Barretina,Yes,No,No,Yes,Yes,Yes,2,1,6
77647131,http://farm1.static.flickr.com/40/77647131_4bf75cfee6.jpg,Barretina,Yes,Yes,No,Yes,Yes,Yes,2,1,6
3542856483,http://farm3.static.flickr.com/2163/3542856483_3aea4d6fdf.jpg,Barretina,Yes,No,No,No,No,No,2,1,6
2242148301,http://farm3.static.flickr.com/2179/2242148301_c13052231b.jpg,Barretina,Yes,Yes,Yes,Yes,Yes,Yes,2,1,6
6947235273,http://farm8.static.flickr.com/7037/6947235273_57ef007cb8.jpg,Boat neck,No,No,No,No,No,No,6,7,2
6977182125,http://farm8.static.flickr.com/7037/6977182125_1432d974c0.jpg,Boat neck,No,No,No,No,No,No,6,7,2
6976177550,http://farm8.static.flickr.com/7038/6976177550_620eacffab.jpg,Boat neck,No,No,No,No,No,No,6,7,2
6977183523,http://farm8.static.flickr.com/7038/6977183523_cdab2d9510.jpg,Boat neck,No,No,No,No,No,No,6,7,2
6831573022,http://farm8.static.flickr.com/7041/6831573022_b133d43a57.jpg,Boat neck,No,No,No,No,No,No,7,2,7
7032593433,http://farm8.static.flickr.com/7041/7032593433_e55e440626.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6967475669,http://farm8.static.flickr.com/7043/6967475669_3ca64dceba.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6967480589,http://farm8.static.flickr.com/7043/6967480589_2febc53a19.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6991588735,http://farm8.static.flickr.com/7046/6991588735_ee4ca598ba.jpg,Boat neck,No,No,No,No,No,No,7,6,7
6831030814,http://farm8.static.flickr.com/7047/6831030814_c13aaae70a.jpg,Boat neck,No,No,No,No,No,No,7,6,7
6833958116,http://farm8.static.flickr.com/7047/6833958116_4588a41dda.jpg,Boat neck,No,No,No,No,No,No,7,6,7
6833958746,http://farm8.static.flickr.com/7047/6833958746_b0c4b8ffbb.jpg,Boat neck,No,No,No,No,No,No,7,6,7
6976041988,http://farm8.static.flickr.com/7059/6976041988_a4cdd5dbae.jpg,Boat neck,No,No,No,No,No,No,2,7,7
6998114431,http://farm8.static.flickr.com/7060/6998114431_97cdb3aedf.jpg,Boat neck,No,No,No,No,No,No,2,7,7
6977142323,http://farm8.static.flickr.com/7061/6977142323_25c1118311.jpg,Boat neck,No,No,No,No,No,No,2,7,7
6831005906,http://farm8.static.flickr.com/7062/6831005906_494e114456.jpg,Boat neck,No,No,No,No,No,No,2,7,7
7114158075,http://farm8.static.flickr.com/7064/7114158075_fa7c60ab6b.jpg,Boat neck,No,No,No,No,No,No,2,7,7
6977149955,http://farm8.static.flickr.com/7065/6977149955_338e07eba7.jpg,Boat neck,No,No,No,No,No,No,2,7,7
7058980441,http://farm8.static.flickr.com/7065/7058980441_b64428f581.jpg,Boat neck,No,No,No,No,No,No,2,7,7
6980095209,http://farm8.static.flickr.com/7066/6980095209_9021a48312.jpg,Boat neck,No,No,No,No,No,No,2,7,7
6980094233,http://farm8.static.flickr.com/7069/6980094233_093b1ab506.jpg,Boat neck,No,No,No,No,No,No,7,7,2
6839965838,http://farm8.static.flickr.com/7070/6839965838_4f9712a692.jpg,Boat neck,No,No,No,No,No,No,7,7,2
6845459042,http://farm8.static.flickr.com/7070/6845459042_37495f101a.jpg,Boat neck,No,No,No,No,No,No,7,7,2
6852004256,http://farm8.static.flickr.com/7070/6852004256_f08112bfe3.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7153449835,http://farm8.static.flickr.com/7075/7153449835_e8027bffc3.jpg,Boat neck,No,No,No,No,No,No,6,1,7
7242740084,http://farm8.static.flickr.com/7075/7242740084_31178d76a9.jpg,Boat neck,No,No,No,No,No,No,6,1,7
7114152625,http://farm8.static.flickr.com/7076/7114152625_87174434a3.jpg,Boat neck,No,No,No,No,No,No,6,1,7
7167799583,http://farm8.static.flickr.com/7076/7167799583_e7713cf669.jpg,Boat neck,No,No,No,No,No,No,6,1,7
7172894050,http://farm8.static.flickr.com/7076/7172894050_d734eaa40f.jpg,Boat neck,No,No,No,No,No,No,5,7,6
7242743238,http://farm8.static.flickr.com/7076/7242743238_0f62ba7faf.jpg,Boat neck,No,No,No,No,No,No,5,7,6
7143599043,http://farm8.static.flickr.com/7077/7143599043_a3bc834516.jpg,Boat neck,No,,No,No,No,No,5,7,6
7172892256,http://farm8.static.flickr.com/7077/7172892256_a33a0a81ec.jpg,Boat neck,No,No,No,No,No,No,5,7,6
7167551115,http://farm8.static.flickr.com/7086/7167551115_f5434b4838.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7184106654,http://farm8.static.flickr.com/7086/7184106654_7fea29d517.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7255301516,http://farm8.static.flickr.com/7086/7255301516_46097da0f4.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7303235584,http://farm8.static.flickr.com/7086/7303235584_c98dc72673.jpg,Boat neck,No,No,No,No,No,No,7,7,2
7184099684,http://farm8.static.flickr.com/7087/7184099684_6894b8912d.jpg,Boat neck,No,No,No,No,No,No,7,2,7
7242236088,http://farm8.static.flickr.com/7087/7242236088_98f477360c.jpg,Boat neck,No,No,No,No,No,No,7,2,7
7255308446,http://farm8.static.flickr.com/7087/7255308446_436cc2c475.jpg,Boat neck,No,No,No,No,No,No,7,2,7
6912888108,http://farm8.static.flickr.com/7088/6912888108_a5a10f10aa.jpg,Boat neck,No,No,No,No,No,No,7,2,7
7303233470,http://farm8.static.flickr.com/7092/7303233470_973c9e98c8.jpg,Boat neck,No,No,No,No,No,No,7,7,7
7167551885,http://farm8.static.flickr.com/7093/7167551885_d7c8f55fa2.jpg,Boat neck,No,No,No,No,No,No,7,7,7
7221620282,http://farm8.static.flickr.com/7094/7221620282_3d739a4666.jpg,Boat neck,No,No,No,No,No,No,7,7,7
7255299828,http://farm8.static.flickr.com/7094/7255299828_7104becb1f.jpg,Boat neck,No,No,No,No,No,No,7,7,7
7167549721,http://farm8.static.flickr.com/7104/7167549721_450b192186.jpg,Boat neck,No,No,No,No,No,No,2,6,6
6968080590,http://farm8.static.flickr.com/7105/6968080590_ee7e69d416.jpg,Boat neck,No,No,No,No,No,No,2,6,6
7269591986,http://farm8.static.flickr.com/7105/7269591986_b60000683b.jpg,Boat neck,No,No,No,No,No,No,2,6,6
7352784674,http://farm8.static.flickr.com/7105/7352784674_e07a4cc9f8.jpg,Boat neck,No,No,No,No,No,No,2,6,6
6980087295,http://farm8.static.flickr.com/7185/6980087295_90e3ac741d.jpg,Boat neck,No,No,Yes,No,No,Yes,7,2,6
6831042914,http://farm8.static.flickr.com/7186/6831042914_d2e1eeb1f4.jpg,Boat neck,No,No,Yes,No,No,Yes,7,2,6
6947213519,http://farm8.static.flickr.com/7187/6947213519_83598db5e5.jpg,Boat neck,No,No,Yes,No,No,Yes,7,2,6
7078424637,http://farm8.static.flickr.com/7187/7078424637_e3e97f347e.jpg,Boat neck,No,No,Yes,No,No,Yes,7,2,6
6839973846,http://farm8.static.flickr.com/7204/6839973846_d7361a9eb4.jpg,Boat neck,No,No,No,No,No,No,7,1,2
6932352148,http://farm8.static.flickr.com/7204/6932352148_14c9c17965.jpg,Boat neck,No,No,No,No,No,No,7,1,2
6831004982,http://farm8.static.flickr.com/7205/6831004982_7785b8e8a4.jpg,Boat neck,No,No,No,No,No,No,7,1,2
6967444947,http://farm8.static.flickr.com/7205/6967444947_b384fe3cd9.jpg,Boat neck,No,No,No,No,No,No,7,1,2
7167761819,http://farm8.static.flickr.com/7215/7167761819_e3c8448c9a.jpg,Boat neck,No,No,No,No,No,No,,7,2
7172772576,http://farm8.static.flickr.com/7215/7172772576_88b88bb8e4.jpg,Boat neck,No,No,No,No,No,No,,7,2
7303240010,http://farm8.static.flickr.com/7215/7303240010_c9ed77db71.jpg,Boat neck,No,No,No,No,No,No,,7,2
6909246470,http://farm8.static.flickr.com/7216/6909246470_ee95db087f.jpg,Boat neck,No,No,No,No,No,No,,7,2
7255583584,http://farm8.static.flickr.com/7222/7255583584_762a55b3f0.jpg,Boat neck,No,No,No,No,No,No,2,2,7
7172766670,http://farm8.static.flickr.com/7223/7172766670_fe0fabcbd7.jpg,Boat neck,No,No,No,No,No,No,2,2,7
6932368052,http://farm8.static.flickr.com/7224/6932368052_ec28bd6c75.jpg,Boat neck,No,No,No,No,No,No,2,2,7
7119139323,http://farm8.static.flickr.com/7224/7119139323_93b52ef4e8.jpg,Boat neck,No,No,No,No,No,No,2,2,7
7152832777,http://farm8.static.flickr.com/7229/7152832777_1491275eb9.jpg,Boat neck,No,No,No,No,No,No,7,2,6
7172778154,http://farm8.static.flickr.com/7229/7172778154_0bcf3afe16.jpg,Boat neck,No,No,No,No,No,No,7,2,6
7221617428,http://farm8.static.flickr.com/7229/7221617428_2b4da332fc.jpg,Boat neck,No,No,No,No,No,No,7,2,6
6997513402,http://farm8.static.flickr.com/7230/6997513402_de27248d5b.jpg,Boat neck,No,No,No,No,No,No,7,2,6
7303231284,http://farm8.static.flickr.com/7239/7303231284_56f50186d4.jpg,Boat neck,No,No,No,No,No,No,2,7,1
7184091040,http://farm8.static.flickr.com/7240/7184091040_875efdb02a.jpg,Boat neck,No,No,No,No,No,No,2,7,1
7221618778,http://farm8.static.flickr.com/7241/7221618778_fef7b32640.jpg,Boat neck,No,No,No,No,No,No,2,7,1
7221767162,http://farm8.static.flickr.com/7241/7221767162_231af490f9.jpg,Boat neck,No,No,No,No,No,No,2,7,1
7090954839,http://farm8.static.flickr.com/7247/7090954839_ca652e8b59.jpg,Boat neck,No,No,No,No,No,No,2,6,6
7122126957,http://farm8.static.flickr.com/7250/7122126957_d9786e1b78.jpg,Boat neck,No,No,No,No,No,No,2,6,6
6976174214,http://farm8.static.flickr.com/7252/6976174214_8ccd2cefce.jpg,Boat neck,No,No,No,No,No,No,2,6,6
6932373426,http://farm8.static.flickr.com/7254/6932373426_192ef81f0c.jpg,Boat neck,No,No,No,No,No,No,2,6,6
7000450273,http://farm8.static.flickr.com/7267/7000450273_6a988229fc.jpg,Boat neck,No,No,No,No,No,No,7,6,2
7090950165,http://farm8.static.flickr.com/7269/7090950165_2434a6acc2.jpg,Boat neck,No,No,No,No,No,No,7,6,2
6904921166,http://farm8.static.flickr.com/7270/6904921166_a76ebec090.jpg,Boat neck,No,No,No,No,No,No,7,6,2
7143574051,http://farm8.static.flickr.com/7271/7143574051_19d94e4dca.jpg,Boat neck,No,No,No,No,No,No,7,6,2
6886517692,http://farm8.static.flickr.com/7276/6886517692_03d31d93d5.jpg,Boat neck,No,No,No,No,No,No,3,2,7
7143604703,http://farm8.static.flickr.com/7276/7143604703_86d9a3aed3.jpg,Boat neck,No,No,No,No,No,No,3,2,7
6976173632,http://farm8.static.flickr.com/7277/6976173632_b4e2454a4e.jpg,Boat neck,No,No,No,No,No,No,3,2,7
6852006734,http://farm8.static.flickr.com/7278/6852006734_1788afd909.jpg,Boat neck,No,No,No,No,No,No,3,2,7
7172764398,http://farm9.static.flickr.com/8009/7172764398_857e6aaedd.jpg,Boat neck,No,Yes,No,No,No,No,7,7,2
7211843774,http://farm9.static.flickr.com/8009/7211843774_9a16d24241.jpg,Boat neck,No,Yes,No,No,No,No,7,7,2
7303225158,http://farm9.static.flickr.com/8009/7303225158_0910773e32.jpg,Boat neck,No,Yes,No,No,No,No,7,7,2
7143574309,http://farm9.static.flickr.com/8010/7143574309_c2b085b6e6.jpg,Boat neck,No,Yes,No,No,No,No,7,7,2
6997515956,http://farm9.static.flickr.com/8025/6997515956_b66befd312.jpg,Boat neck,No,No,No,No,No,No,2,2,7
7352762492,http://farm9.static.flickr.com/8025/7352762492_039f08a206.jpg,Boat neck,No,No,No,No,No,No,2,2,7
7114153971,http://farm9.static.flickr.com/8026/7114153971_c5eb196428.jpg,Boat neck,No,No,No,No,No,No,2,2,7
7269104758,http://farm9.static.flickr.com/8026/7269104758_eb1776310f.jpg,Boat neck,No,No,No,No,No,No,2,2,7
4544426604,http://farm5.static.flickr.com/4006/4544426604_0022e91fbf.jpg,Boater,Yes,Yes,Yes,Yes,Yes,Yes,7,2,7
4708546022,http://farm5.static.flickr.com/4007/4708546022_2ba5997e75.jpg,Boater,No,No,No,No,No,No,7,2,7
4707916185,http://farm5.static.flickr.com/4014/4707916185_878ccc2b60.jpg,Boater,No,No,No,No,No,No,7,2,7
4707918075,http://farm5.static.flickr.com/4021/4707918075_820cd0667d.jpg,Boater,No,No,No,No,No,No,7,2,7
268749204,http://farm1.static.flickr.com/56/268749204_e4bf9f2a25.jpg,Shoe tree,Yes,Yes,Yes,No,No,No,6,7,7
180938123,http://farm1.static.flickr.com/62/180938123_716ae735d7.jpg,Shoe tree,Yes,Yes,Yes,No,No,No,6,7,7
180933388,http://farm1.static.flickr.com/64/180933388_011323c14d.jpg,Shoe tree,Yes,Yes,Yes,No,No,No,6,7,7
180929895,http://farm1.static.flickr.com/73/180929895_89a2464368.jpg,Shoe tree,Yes,Yes,Yes,No,No,No,6,7,7
5841756725,http://farm4.static.flickr.com/3264/5841756725_1e0bd09868.jpg,Spandex,Yes,Yes,Yes,Yes,Yes,Yes,6,6,7
3749638266,http://farm4.static.flickr.com/3609/3749638266_3c3d3d2f40.jpg,Spandex,Yes,Yes,Yes,Yes,Yes,Yes,6,6,7
4833711947,http://farm5.static.flickr.com/4106/4833711947_ffd37cd96a.jpg,Spandex,Yes,Yes,No,No,No,No,6,6,7
5879755176,http://farm6.static.flickr.com/5070/5879755176_152104ab07.jpg,Spandex,Yes,Yes,Yes,Yes,Yes,Yes,6,6,7
2924876498,http://farm4.static.flickr.com/3078/2924876498_027f235299.jpg,Style tribe,Yes,Yes,Yes,Yes,No,No,4,6,6
2924876714,http://farm4.static.flickr.com/3145/2924876714_bdee782e9c.jpg,Style tribe,Yes,Yes,Yes,Yes,No,No,4,6,6
2924876610,http://farm4.static.flickr.com/3237/2924876610_d5307ddc82.jpg,Style tribe,Yes,Yes,Yes,,No,No,4,6,6
3467792585,http://farm4.static.flickr.com/3557/3467792585_eea051634b.jpg,Style tribe,Yes,Yes,Yes,No,No,No,4,6,6
2499433063,http://farm3.static.flickr.com/2046/2499433063_ffb78bc6de.jpg,Supermodel,NotSure,Yes,Yes,NotSure,No,Yes,1,7,7
4052685736,http://farm3.static.flickr.com/2631/4052685736_36ca2e16f9.jpg,Supermodel,No,No,No,No,No,No,1,7,7
4060993404,http://farm3.static.flickr.com/2699/4060993404_c4a2afd07f.jpg,Supermodel,No,No,No,No,No,No,1,7,7
2499433167,http://farm4.static.flickr.com/3042/2499433167_28648f8e7b.jpg,Supermodel,Yes,Yes,Yes,NotSure,No,Yes,1,7,7
5476945521,http://farm6.static.flickr.com/5176/5476945521_c0a83d5c0c.jpg,Supermodel,Yes,Yes,Yes,No,No,No,7,7,7
5598894548,http://farm6.static.flickr.com/5184/5598894548_96923526a0.jpg,Supermodel,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
5460202152,http://farm6.static.flickr.com/5214/5460202152_5e1097eb90.jpg,Supermodel,Yes,Yes,Yes,No,No,No,7,7,7
5535883766,http://farm6.static.flickr.com/5215/5535883766_c8d719b5d1.jpg,Supermodel,Yes,Yes,Yes,No,No,No,7,7,7
1355457237,http://farm2.static.flickr.com/1155/1355457237_c3cc324db8.jpg,Leisure suit,Yes,Yes,Yes,Yes,Yes,Yes,3,7,1
801084194,http://farm2.static.flickr.com/1293/801084194_e9872cec99.jpg,Leisure suit,Yes,Yes,Yes,Yes,Yes,Yes,3,7,1
3352583531,http://farm2.static.flickr.com/1298/3352583531_1fe1226105.jpg,Leisure suit,Yes,Yes,Yes,NotSure,No,NotSure,3,7,1
800200121,http://farm2.static.flickr.com/1371/800200121_28243f528e.jpg,Leisure suit,Yes,Yes,Yes,Yes,Yes,Yes,3,7,1
3856762540,http://farm3.static.flickr.com/2489/3856762540_a0f7d1577c.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,7,3,6
3855973469,http://farm3.static.flickr.com/2528/3855973469_c8baced2d3.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,7,3,6
3842579065,http://farm4.static.flickr.com/3106/3842579065_47210593d2.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,7,3,6
4566768418,http://farm4.static.flickr.com/3208/4566768418_7c66527081.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,7,3,6
4566771194,http://farm5.static.flickr.com/4070/4566771194_7b9a56d1ef.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,6,6,6
4925929288,http://farm5.static.flickr.com/4078/4925929288_da7096d5f9.jpg,Little black dress,Yes,Yes,Yes,Yes,No,Yes,6,6,6
4925929580,http://farm5.static.flickr.com/4079/4925929580_cccb97b31b.jpg,Little black dress,Yes,Yes,Yes,Yes,No,Yes,6,6,6
5028356437,http://farm5.static.flickr.com/4083/5028356437_628585ecfc.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,6,6,6
4953422122,http://farm5.static.flickr.com/4111/4953422122_68b5ce15c7.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,3,6
5028972056,http://farm5.static.flickr.com/4127/5028972056_6479981ef6.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,3,6
5028973514,http://farm5.static.flickr.com/4127/5028973514_bc12cc8abd.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,3,6
5028355023,http://farm5.static.flickr.com/4132/5028355023_c203680f1d.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,3,6
5028355701,http://farm5.static.flickr.com/4144/5028355701_802ea48967.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,7,
5028972698,http://farm5.static.flickr.com/4154/5028972698_91a9510b34.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,7,
6146548182,http://farm7.static.flickr.com/6087/6146548182_4a68f9153c.jpg,Little black dress,No,No,No,No,No,No,,7,
7175393999,http://farm8.static.flickr.com/7096/7175393999_54a4025410.jpg,Little black dress,Yes,Yes,Yes,Yes,Yes,Yes,,7,
3824206756,http://farm4.static.flickr.com/3455/3824206756_3bd4823551.jpg,Maillot,No,Yes,No,No,No,No,1,2,7
3871585744,http://farm4.static.flickr.com/3455/3871585744_0b04ed1948.jpg,Maillot,No,Yes,No,No,No,No,1,2,7
3823404093,http://farm4.static.flickr.com/3490/3823404093_0c22f1f349.jpg,Maillot,No,Yes,No,No,No,No,1,2,7
3871585978,http://farm4.static.flickr.com/3520/3871585978_772214bfbd.jpg,Maillot,No,No,No,No,No,No,1,2,7
7223062254,http://farm8.static.flickr.com/7214/7223062254_4b29ff9bdc.jpg,Mandarin collar,No,No,No,No,No,No,1,4,6
7237376598,http://farm8.static.flickr.com/7227/7237376598_d3b92de05f.jpg,Mandarin collar,No,No,No,No,No,No,1,4,6
7237341744,http://farm8.static.flickr.com/7231/7237341744_d6e02ae85c.jpg,Mandarin collar,No,No,No,No,No,No,1,4,6
7223064232,http://farm8.static.flickr.com/7237/7223064232_e8c74c63fb.jpg,Mandarin collar,No,No,No,No,No,No,1,4,6
7223066248,http://farm9.static.flickr.com/8004/7223066248_ffaac961eb.jpg,Mandarin collar,No,No,No,No,No,No,1,7,7
7353034056,http://farm9.static.flickr.com/8152/7353034056_212ef0acff.jpg,Mandarin collar,No,No,No,No,No,No,1,7,7
7223080474,http://farm9.static.flickr.com/8153/7223080474_da2956111c.jpg,Mandarin collar,No,No,No,No,No,No,1,7,7
3942544561,http://farm4.static.flickr.com/3511/3942544561_5bf7e34238.jpg,Jacket,Yes,Yes,Yes,NotSure,NotSure,Yes,7,7,5
4439662228,http://farm5.static.flickr.com/4001/4439662228_380556b33f.jpg,Jacket,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
4686310320,http://farm5.static.flickr.com/4008/4686310320_3311514b89.jpg,Jacket,Yes,Yes,Yes,NotSure,No,Yes,7,7,5
4256675777,http://farm5.static.flickr.com/4015/4256675777_6739c1fe0f.jpg,Jacket,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
2682495331,http://farm4.static.flickr.com/3280/2682495331_bc0d6c6576.jpg,Mitre,No,Yes,NotSure,No,No,NotSure,5,6,1
4616666140,http://farm4.static.flickr.com/3381/4616666140_956f9ab94c.jpg,Mitre,No,No,No,Yes,Yes,Yes,5,6,1
4616659254,http://farm4.static.flickr.com/3410/4616659254_5c4737d65c.jpg,Mitre,No,No,No,No,No,NotSure,5,6,1
4616062909,http://farm4.static.flickr.com/3532/4616062909_034f0ec370.jpg,Mitre,No,No,No,No,No,No,5,6,1
4256680371,http://farm5.static.flickr.com/4070/4256680371_08afa61b86.jpg,Jacket,Yes,Yes,Yes,No,No,NotSure,7,7,7
3587771843,http://farm3.static.flickr.com/2449/3587771843_37ffe7d283.jpg,Jeans,No,No,No,No,No,No,7,7,7
3549344806,http://farm3.static.flickr.com/2484/3549344806_8cc18bf486.jpg,Jeans,No,No,No,No,No,No,7,7,7
3933655048,http://farm3.static.flickr.com/2493/3933655048_902ca094c8.jpg,Jeans,No,No,No,No,No,No,7,7,7
5816601479,http://farm3.static.flickr.com/2678/5816601479_127b8c26b0.jpg,Jeans,No,No,No,No,No,No,7,7,7
3135433564,http://farm4.static.flickr.com/3261/3135433564_b0510e24d3.jpg,Money belt,No,No,No,No,No,No,,6,6
3216224511,http://farm4.static.flickr.com/3314/3216224511_af0eb31f3e.jpg,Money belt,No,No,No,No,No,No,,6,6
3341376131,http://farm4.static.flickr.com/3332/3341376131_c746635e2f.jpg,Money belt,No,Yes,No,No,No,No,,6,6
3656373224,http://farm4.static.flickr.com/3392/3656373224_fe976271f0.jpg,Money belt,Yes,Yes,No,NotSure,Yes,No,,6,6
426221761,http://farm1.static.flickr.com/160/426221761_74da71359a.jpg,Money clip,Yes,No,Yes,Yes,No,Yes,2,7,7
484688984,http://farm1.static.flickr.com/170/484688984_8734978760.jpg,Money clip,No,No,No,No,No,No,2,7,7
114938213,http://farm1.static.flickr.com/53/114938213_8f8e0cf5fb.jpg,Money clip,Yes,No,Yes,Yes,No,Yes,2,7,7
230388948,http://farm1.static.flickr.com/63/230388948_90f4ee4295.jpg,Money clip,Yes,Yes,Yes,Yes,No,Yes,2,7,7
3211321845,http://farm4.static.flickr.com/3089/3211321845_87e1af4fef.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,4,7
3216516691,http://farm4.static.flickr.com/3090/3216516691_838383d923.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,4,7
2505031922,http://farm4.static.flickr.com/3093/2505031922_c1570f5e00.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,4,7
3219051025,http://farm4.static.flickr.com/3111/3219051025_2244129ea7.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,4,7
3238697956,http://farm4.static.flickr.com/3114/3238697956_7bef4b18ef.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
2927912265,http://farm4.static.flickr.com/3116/2927912265_6cca0ae078.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
2948396843,http://farm4.static.flickr.com/3141/2948396843_9886677c58.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
2906249973,http://farm4.static.flickr.com/3143/2906249973_b41b38ca25.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,4,7,7
2642976827,http://farm4.static.flickr.com/3023/2642976827_cc2fdafe49.jpg,Monkey jacket,No,Yes,Yes,No,No,NotSure,6,3,4
2643815672,http://farm4.static.flickr.com/3027/2643815672_47fa0fb833.jpg,Monkey jacket,No,Yes,Yes,No,No,NotSure,6,3,4
2643026311,http://farm4.static.flickr.com/3030/2643026311_45f0aaecd7.jpg,Monkey jacket,No,Yes,Yes,No,No,No,6,3,4
2643821684,http://farm4.static.flickr.com/3034/2643821684_98fdea7438.jpg,Monkey jacket,No,No,Yes,No,No,NotSure,6,3,4
2949249836,http://farm4.static.flickr.com/3145/2949249836_aa551740aa.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
3006699511,http://farm4.static.flickr.com/3151/3006699511_b9c0440a54.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
2913931587,http://farm4.static.flickr.com/3153/2913931587_c3a03de025.jpg,Jewellery,Yes,Yes,,Yes,Yes,Yes,7,7,5
2982199002,http://farm4.static.flickr.com/3156/2982199002_a564cbda90.jpg,Jewellery,Yes,Yes,Yes,Yes,Yes,Yes,7,7,5
2642991185,http://farm4.static.flickr.com/3037/2642991185_a2e1f69da3.jpg,Monkey jacket,No,Yes,Yes,No,No,No,1,7,6
2642979779,http://farm4.static.flickr.com/3040/2642979779_be93f6918f.jpg,Monkey jacket,No,Yes,Yes,No,No,No,1,7,6
2642986545,http://farm4.static.flickr.com/3041/2642986545_bc2e044252.jpg,Monkey jacket,NotSure,Yes,Yes,No,No,No,1,7,6
2642983967,http://farm4.static.flickr.com/3046/2642983967_327fc7d868.jpg,Monkey jacket,No,Yes,Yes,NotSure,No,No,1,7,6
2643818186,http://farm4.static.flickr.com/3112/2643818186_d59c64a895.jpg,Monkey jacket,Yes,No,No,No,No,No,1,7,6
2642993079,http://farm4.static.flickr.com/3118/2642993079_07b564c2f2.jpg,Monkey jacket,No,No,No,No,No,No,1,7,6
